timestamp,solar_generation_kwh,solar_radiation,cloud_cover_percent,temperature_celsius,hour_of_day
2015-01-19 10:00:00,0.5132,0.42583333333333334,27,11.0,10
2015-01-19 11:00:00,0.5592,0.6210000000000001,19,9.21,11
2015-01-19 12:00:00,0.5148,0.35750000000000004,45,9.89,12
2015-01-19 13:00:00,0.3608,0.408,32,10.67,13
2015-01-19 14:00:00,0.1648,0.4933333333333334,20,13.24,14
2015-01-19 15:00:00,0.0273,0.4106666666666667,23,8.12,15
2015-01-19 16:00:00,0.0006,0.3043333333333333,17,13.11,16
2015-01-19 17:00:00,0.0,0.096,36,14.44,17
2015-01-19 18:00:00,0.0,0.0,52,12.07,18
2015-01-19 19:00:00,0.0,0.031,38,8.97,19
2015-01-19 20:00:00,0.0,0.0,56,7.13,20
2015-01-19 21:00:00,0.0,0.0235,53,3.75,21
2015-01-19 22:00:00,0.0,0.0,52,1.64,22
2015-01-19 23:00:00,0.0,0.0,64,2.73,23
2015-01-20 00:00:00,0.0,0.0065,61,1.78,0
2015-01-20 01:00:00,0.0,0.0,69,1.58,1
2015-01-20 02:00:00,0.0,0.0,59,1.55,2
2015-01-20 03:00:00,0.0,0.0,88,2.15,3
2015-01-20 04:00:00,0.0,0.005666666666666666,66,4.39,4
2015-01-20 05:00:00,0.0,0.0,53,5.43,5
2015-01-20 06:00:00,0.0,0.0,59,1.42,6
2015-01-20 07:00:00,0.0107,0.06133333333333333,54,8.46,7
2015-01-20 08:00:00,0.0721,0.13866666666666666,48,10.0,8
2015-01-20 09:00:00,0.141,0.189,46,9.79,9
2015-01-20 10:00:00,0.2042,0.3048333333333334,41,9.82,10
2015-01-20 11:00:00,0.2537,0.48516666666666663,29,10.26,11
2015-01-20 12:00:00,0.2505,0.5279999999999999,28,13.25,12
2015-01-20 13:00:00,0.1898,0.48999999999999994,30,11.91,13
2015-01-20 14:00:00,0.0967,0.6976666666666668,9,9.57,14
2015-01-20 15:00:00,0.0188,0.504,16,11.1,15
2015-01-20 16:00:00,0.0007,0.13316666666666666,53,11.34,16
2015-01-20 17:00:00,0.0,0.06133333333333333,54,12.29,17
2015-01-20 18:00:00,0.0,0.0,44,7.69,18
2015-01-20 19:00:00,0.0,0.008666666666666666,48,11.48,19
2015-01-20 20:00:00,0.0,0.0,55,7.43,20
2015-01-20 21:00:00,0.0,0.0,90,3.29,21
2015-01-20 22:00:00,0.0,0.015000000000000003,70,5.67,22
2015-01-20 23:00:00,0.0,0.0,60,4.59,23
2015-01-21 00:00:00,0.0,0.006666666666666667,60,4.67,0
2015-01-21 01:00:00,0.0,0.008166666666666666,51,1.78,1
2015-01-21 02:00:00,0.0,0.0,73,2.34,2
2015-01-21 03:00:00,0.0,0.007333333333333332,56,1.58,3
2015-01-21 04:00:00,0.0,0.0,56,2.52,4
2015-01-21 05:00:00,0.0,0.0065,61,4.39,5
2015-01-21 06:00:00,0.0,0.0,40,4.27,6
2015-01-21 07:00:00,0.0203,0.03,64,4.41,7
2015-01-21 08:00:00,0.1497,0.08883333333333335,59,5.2,8
2015-01-21 09:00:00,0.3054,0.25833333333333336,38,8.68,9
2015-01-21 10:00:00,0.4517,0.1875,55,9.81,10
2015-01-21 11:00:00,0.5415,0.41933333333333334,32,12.38,11
2015-01-21 12:00:00,0.5014,0.5646666666666667,23,11.35,12
2015-01-21 13:00:00,0.3535,0.30400000000000005,43,11.69,13
2015-01-21 14:00:00,0.1792,0.37333333333333335,36,12.22,14
2015-01-21 15:00:00,0.0344,0.459,19,13.94,15
2015-01-21 16:00:00,0.0007,0.24499999999999997,30,10.88,16
2015-01-21 17:00:00,0.0,0.12,28,12.12,17
2015-01-21 18:00:00,0.0,0.0,29,5.79,18
2015-01-21 19:00:00,0.0,0.0,52,9.72,19
2015-01-21 20:00:00,0.0,0.0,68,6.83,20
2015-01-21 21:00:00,0.0,0.0105,37,6.23,21
2015-01-21 22:00:00,0.0,0.0,69,2.36,22
2015-01-21 23:00:00,0.0,0.019000000000000003,62,3.54,23
2015-01-22 00:00:00,0.0,0.0,60,2.59,0
2015-01-22 01:00:00,0.0,0.025333333333333333,62,2.35,1
2015-01-22 02:00:00,0.0,0.0,65,0.87,2
2015-01-22 03:00:00,0.0,0.0,67,2.77,3
2015-01-22 04:00:00,0.0,0.0,58,3.0,4
2015-01-22 05:00:00,0.0,0.0,66,0.4,5
2015-01-22 06:00:00,0.0,0.0,53,6.23,6
2015-01-22 07:00:00,0.0174,0.06416666666666668,45,2.23,7
2015-01-22 08:00:00,0.0982,0.20583333333333334,35,7.4,8
2015-01-22 09:00:00,0.2005,0.2791666666666667,33,5.29,9
2015-01-22 10:00:00,0.2793,0.275,45,7.38,10
2015-01-22 11:00:00,0.2836,0.36733333333333335,42,8.57,11
2015-01-22 12:00:00,0.2436,0.602,16,11.81,12
2015-01-22 13:00:00,0.1744,0.5231666666666667,27,9.77,13
2015-01-22 14:00:00,0.0784,0.36266666666666664,36,14.15,14
2015-01-22 15:00:00,0.0143,0.51,15,12.24,15
2015-01-22 16:00:00,0.0007,0.15583333333333335,45,9.38,16
2015-01-22 17:00:00,0.0,0.12649999999999997,31,10.3,17
2015-01-22 18:00:00,0.0,0.017,49,10.65,18
2015-01-22 19:00:00,0.0,0.04916666666666667,41,10.1,19
2015-01-22 20:00:00,0.0,0.04466666666666666,33,7.21,20
2015-01-22 21:00:00,0.0,0.0,43,6.35,21
2015-01-22 22:00:00,0.0,0.0,63,4.5,22
2015-01-22 23:00:00,0.0,0.0,70,1.91,23
2015-01-23 00:00:00,0.0,0.0235,53,0.85,0
2015-01-23 01:00:00,0.0,0.0,76,4.21,1
2015-01-23 02:00:00,0.0,0.0,55,-0.7,2
2015-01-23 03:00:00,0.0,0.0,66,1.34,3
2015-01-23 04:00:00,0.0,0.0,55,2.42,4
2015-01-23 05:00:00,0.0,0.016666666666666666,50,2.43,5
2015-01-23 06:00:00,0.0,0.0325,61,6.77,6
2015-01-23 07:00:00,0.0054,0.10816666666666667,41,5.58,7
2015-01-23 08:00:00,0.0402,0.18683333333333335,41,6.84,8
2015-01-23 09:00:00,0.0938,0.18783333333333335,51,8.46,9
2015-01-23 10:00:00,0.1463,0.408,32,10.46,10
2015-01-23 11:00:00,0.1704,0.30933333333333335,42,10.22,11
2015-01-23 12:00:00,0.1607,0.5953333333333334,24,10.34,12
2015-01-23 13:00:00,0.1175,0.41600000000000004,36,12.88,13
2015-01-23 14:00:00,0.0583,0.2755,43,12.61,14
2015-01-23 15:00:00,0.0115,0.5735,7,12.22,15
2015-01-23 16:00:00,0.0008,0.3291666666666667,21,6.45,16
2015-01-23 17:00:00,0.0,0.06416666666666668,45,9.34,17
2015-01-23 18:00:00,0.0,0.0,43,9.79,18
2015-01-23 19:00:00,0.0,0.0,46,8.28,19
2015-01-23 20:00:00,0.0,0.008333333333333333,50,5.12,20
2015-01-23 21:00:00,0.0,0.013666666666666667,59,6.15,21
2015-01-23 22:00:00,0.0,0.006166666666666667,63,3.04,22
2015-01-23 23:00:00,0.0,0.0,75,4.11,23
2015-01-24 00:00:00,0.0,0.0,73,2.33,0
2015-01-24 01:00:00,0.0,0.010333333333333335,69,2.63,1
2015-01-24 02:00:00,0.0,0.0,67,1.82,2
2015-01-24 03:00:00,0.0,0.006,64,1.94,3
2015-01-24 04:00:00,0.0,0.0,66,3.67,4
2015-01-24 05:00:00,0.0,0.006,64,-1.47,5
2015-01-24 06:00:00,0.0,0.008166666666666666,51,5.69,6
2015-01-24 07:00:00,0.018,0.10800000000000001,46,6.16,7
2015-01-24 08:00:00,0.0846,0.05833333333333333,65,6.22,8
2015-01-24 09:00:00,0.14,0.14999999999999997,55,5.82,9
2015-01-24 10:00:00,0.1985,0.33433333333333337,41,7.92,10
2015-01-24 11:00:00,0.2314,0.25133333333333335,48,8.95,11
2015-01-24 12:00:00,0.2203,0.48516666666666663,29,10.95,12
2015-01-24 13:00:00,0.1519,0.864,4,11.21,13
2015-01-24 14:00:00,0.0729,0.5459999999999999,22,12.99,14
2015-01-24 15:00:00,0.0103,0.5395,17,13.44,15
2015-01-24 16:00:00,0.0005,0.204,28,13.81,16
2015-01-24 17:00:00,0.0,0.07600000000000001,43,9.42,17
2015-01-24 18:00:00,0.0,0.007,58,8.79,18
2015-01-24 19:00:00,0.0,0.0,54,7.6,19
2015-01-24 20:00:00,0.0,0.0,51,5.84,20
2015-01-24 21:00:00,0.0,0.0,63,4.95,21
2015-01-24 22:00:00,0.0,0.0,40,3.81,22
2015-01-24 23:00:00,0.0,0.005666666666666666,66,6.12,23
2015-01-25 00:00:00,0.0,0.012,76,1.43,0
2015-01-25 01:00:00,0.0,0.0,57,0.49,1
2015-01-25 02:00:00,0.0,0.0,81,0.8,2
2015-01-25 03:00:00,0.0,0.0,73,0.83,3
2015-01-25 04:00:00,0.0,0.006666666666666667,60,4.07,4
2015-01-25 05:00:00,0.0,0.0,69,2.3,5
2015-01-25 06:00:00,0.0,0.0,83,0.89,6
2015-01-25 07:00:00,0.0145,0.03916666666666666,53,3.95,7
2015-01-25 08:00:00,0.0834,0.12,52,8.43,8
2015-01-25 09:00:00,0.1591,0.26866666666666666,38,9.11,9
2015-01-25 10:00:00,0.2313,0.42583333333333334,27,6.97,10
2015-01-25 11:00:00,0.2658,0.3456666666666667,39,12.17,11
2015-01-25 12:00:00,0.2572,0.5661666666666667,21,9.95,12
2015-01-25 13:00:00,0.1941,0.48,28,11.12,13
2015-01-25 14:00:00,0.1006,0.4433333333333333,30,13.58,14
2015-01-25 15:00:00,0.0203,0.31266666666666665,33,14.59,15
2015-01-25 16:00:00,0.001,0.2135,39,11.16,16
2015-01-25 17:00:00,0.0,0.06183333333333334,47,9.61,17
2015-01-25 18:00:00,0.0,0.0,34,7.09,18
2015-01-25 19:00:00,0.0,0.0,45,10.17,19
2015-01-25 20:00:00,0.0,0.04,40,4.96,20
2015-01-25 21:00:00,0.0,0.0,54,6.72,21
2015-01-25 22:00:00,0.0,0.0,63,3.44,22
2015-01-25 23:00:00,0.0,0.0,77,1.76,23
2015-01-26 00:00:00,0.0,0.0,59,3.56,0
2015-01-26 01:00:00,0.0,0.0115,77,3.46,1
2015-01-26 02:00:00,0.0,0.005000000000000001,85,-0.22,2
2015-01-26 03:00:00,0.0,0.009000000000000001,73,1.84,3
2015-01-26 04:00:00,0.0,0.0,82,1.22,4
2015-01-26 05:00:00,0.0,0.022,56,1.3,5
2015-01-26 06:00:00,0.0001,0.009666666666666667,42,3.41,6
2015-01-26 07:00:00,0.0162,0.12099999999999998,34,3.86,7
2015-01-26 08:00:00,0.0622,0.12183333333333335,57,6.02,8
2015-01-26 09:00:00,0.1265,0.20400000000000001,49,10.18,9
2015-01-26 10:00:00,0.2033,0.3413333333333333,36,10.81,10
2015-01-26 11:00:00,0.2581,0.38233333333333336,38,8.79,11
2015-01-26 12:00:00,0.258,0.6416666666666667,23,10.85,12
2015-01-26 13:00:00,0.1817,0.207,54,8.54,13
2015-01-26 14:00:00,0.0906,0.444,28,11.33,14
2015-01-26 15:00:00,0.018,0.3461666666666667,33,11.53,15
2015-01-26 16:00:00,0.0008,0.21633333333333335,41,12.54,16
2015-01-26 17:00:00,0.0,0.06766666666666668,42,8.72,17
2015-01-26 18:00:00,0.0,0.009333333333333334,44,10.01,18
2015-01-26 19:00:00,0.0,0.009666666666666667,42,5.07,19
2015-01-26 20:00:00,0.0,0.0,60,7.41,20
2015-01-26 21:00:00,0.0,0.0,77,5.41,21
2015-01-26 22:00:00,0.0,0.011,78,1.56,22
2015-01-26 23:00:00,0.0,0.0,82,3.48,23
2015-01-27 00:00:00,0.0,0.0,60,4.37,0
2015-01-27 01:00:00,0.0,0.0,61,1.92,1
2015-01-27 02:00:00,0.0,0.0,66,-0.56,2
2015-01-27 03:00:00,0.0,0.0,67,1.79,3
2015-01-27 04:00:00,0.0,0.0,75,2.45,4
2015-01-27 05:00:00,0.0,0.0,43,-1.13,5
2015-01-27 06:00:00,0.0,0.016499999999999997,67,3.13,6
2015-01-27 07:00:00,0.0159,0.052000000000000005,48,3.15,7
2015-01-27 08:00:00,0.1185,0.18999999999999997,40,5.36,8
2015-01-27 09:00:00,0.255,0.33499999999999996,33,6.36,9
2015-01-27 10:00:00,0.3798,0.486,19,8.72,10
2015-01-27 11:00:00,0.4271,0.2986666666666667,44,11.37,11
2015-01-27 12:00:00,0.3682,0.45333333333333325,32,11.84,12
2015-01-27 13:00:00,0.2682,0.6560000000000001,18,9.73,13
2015-01-27 14:00:00,0.1485,0.594,19,11.46,14
2015-01-27 15:00:00,0.0335,0.36683333333333334,29,12.83,15
2015-01-27 16:00:00,0.0014,0.11483333333333334,47,11.17,16
2015-01-27 17:00:00,0.0,0.102,32,8.18,17
2015-01-27 18:00:00,0.0,0.0,28,7.53,18
2015-01-27 19:00:00,0.0,0.0,48,7.88,19
2015-01-27 20:00:00,0.0,0.0,52,5.64,20
2015-01-27 21:00:00,0.0,0.012,28,5.08,21
2015-01-27 22:00:00,0.0,0.006833333333333334,59,3.96,22
2015-01-27 23:00:00,0.0,0.0,65,2.0,23
2015-01-28 00:00:00,0.0,0.0045000000000000005,73,1.18,0
2015-01-28 01:00:00,0.0,0.0,86,0.73,1
2015-01-28 02:00:00,0.0,0.0,80,1.84,2
2015-01-28 03:00:00,0.0,0.0,71,1.25,3
2015-01-28 04:00:00,0.0,0.0,53,2.28,4
2015-01-28 05:00:00,0.0,0.0,87,1.62,5
2015-01-28 06:00:00,0.0,0.0,58,3.41,6
2015-01-28 07:00:00,0.0164,0.03666666666666666,56,5.37,7
2015-01-28 08:00:00,0.1033,0.156,48,6.38,8
2015-01-28 09:00:00,0.2175,0.23333333333333336,44,7.34,9
2015-01-28 10:00:00,0.3266,0.357,37,9.82,10
2015-01-28 11:00:00,0.3952,0.4729999999999999,34,9.56,11
2015-01-28 12:00:00,0.3788,0.5646666666666667,23,12.32,12
2015-01-28 13:00:00,0.2797,0.4733333333333333,29,10.31,13
2015-01-28 14:00:00,0.149,0.4933333333333333,26,11.29,14
2015-01-28 15:00:00,0.0343,0.40700000000000003,26,9.99,15
2015-01-28 16:00:00,0.0014,0.22399999999999998,36,9.52,16
2015-01-28 17:00:00,0.0,0.11666666666666665,30,11.18,17
2015-01-28 18:00:00,0.0,0.0,57,7.23,18
2015-01-28 19:00:00,0.0,0.0,24,8.45,19
2015-01-28 20:00:00,0.0,0.0,66,5.88,20
2015-01-28 21:00:00,0.0,0.005000000000000001,70,2.68,21
2015-01-28 22:00:00,0.0,0.010166666666666666,39,5.1,22
2015-01-28 23:00:00,0.0,0.0,64,3.64,23
2015-01-29 00:00:00,0.0,0.0,62,0.83,0
2015-01-29 01:00:00,0.0,0.014666666666666665,56,1.82,1
2015-01-29 02:00:00,0.0,0.012666666666666666,62,3.23,2
2015-01-29 03:00:00,0.0,0.0,60,2.48,3
2015-01-29 04:00:00,0.0,0.0,86,2.87,4
2015-01-29 05:00:00,0.0,0.0,72,4.53,5
2015-01-29 06:00:00,0.0001,0.009000000000000001,73,2.05,6
2015-01-29 07:00:00,0.043,0.028,58,4.95,7
2015-01-29 08:00:00,0.2686,0.19999999999999998,40,3.73,8
2015-01-29 09:00:00,0.4813,0.26666666666666666,36,6.18,9
2015-01-29 10:00:00,0.606,0.294,37,6.51,10
2015-01-29 11:00:00,0.6312,0.5875,25,9.22,11
2015-01-29 12:00:00,0.5412,0.34833333333333333,45,9.43,12
2015-01-29 13:00:00,0.3807,0.5193333333333333,24,9.62,13
2015-01-29 14:00:00,0.194,0.45999999999999996,31,8.42,14
2015-01-29 15:00:00,0.04,0.28350000000000003,37,9.96,15
2015-01-29 16:00:00,0.0015,0.16,36,8.67,16
2015-01-29 17:00:00,0.0,0.12,28,6.98,17
2015-01-29 18:00:00,0.0,0.021000000000000005,58,6.89,18
2015-01-29 19:00:00,0.0,0.010833333333333334,35,5.46,19
2015-01-29 20:00:00,0.0,0.0,70,4.48,20
2015-01-29 21:00:00,0.0,0.0,67,4.75,21
2015-01-29 22:00:00,0.0,0.012666666666666666,62,2.61,22
2015-01-29 23:00:00,0.0,0.0,66,2.95,23
2015-01-30 00:00:00,0.0,0.014999999999999998,55,0.83,0
2015-01-30 01:00:00,0.0,0.016,76,1.2,1
2015-01-30 02:00:00,0.0,0.0,70,-0.67,2
2015-01-30 03:00:00,0.0,0.0,62,3.31,3
2015-01-30 04:00:00,0.0,0.0,70,-1.26,4
2015-01-30 05:00:00,0.0,0.014999999999999998,55,-0.82,5
2015-01-30 06:00:00,0.0001,0.0,41,1.36,6
2015-01-30 07:00:00,0.0157,0.09,40,2.77,7
2015-01-30 08:00:00,0.0849,0.096,52,5.21,8
2015-01-30 09:00:00,0.1777,0.3431666666666667,29,5.73,9
2015-01-30 10:00:00,0.2565,0.176,52,9.82,10
2015-01-30 11:00:00,0.3097,0.644,16,8.27,11
2015-01-30 12:00:00,0.2991,0.2561666666666667,47,11.61,12
2015-01-30 13:00:00,0.241,0.4715,31,11.0,13
2015-01-30 14:00:00,0.1278,0.44849999999999995,31,12.79,14
2015-01-30 15:00:00,0.0306,0.38750000000000007,25,12.38,15
2015-01-30 16:00:00,0.0014,0.183,39,10.45,16
2015-01-30 17:00:00,0.0,0.105,37,11.06,17
2015-01-30 18:00:00,0.0,0.02933333333333333,56,8.77,18
2015-01-30 19:00:00,0.0,0.0,47,9.86,19
2015-01-30 20:00:00,0.0,0.0,50,6.97,20
2015-01-30 21:00:00,0.0,0.0,57,3.89,21
2015-01-30 22:00:00,0.0,0.006166666666666667,63,1.4,22
2015-01-30 23:00:00,0.0,0.0,68,1.35,23
2015-01-31 00:00:00,0.0,0.0,53,2.05,0
2015-01-31 01:00:00,0.0,0.016,52,-1.5,1
2015-01-31 02:00:00,0.0,0.0,79,-1.89,2
2015-01-31 03:00:00,0.0,0.004833333333333334,71,1.21,3
2015-01-31 04:00:00,0.0,0.020000000000000004,60,-0.34,4
2015-01-31 05:00:00,0.0,0.0,60,4.2,5
2015-01-31 06:00:00,0.0001,0.0,61,4.94,6
2015-01-31 07:00:00,0.0174,0.081,46,3.5,7
2015-01-31 08:00:00,0.0873,0.133,43,4.64,8
2015-01-31 09:00:00,0.2118,0.2146666666666667,44,6.34,9
2015-01-31 10:00:00,0.3635,0.46199999999999997,23,9.9,10
2015-01-31 11:00:00,0.4516,0.372,38,8.25,11
2015-01-31 12:00:00,0.4823,0.75,10,8.19,12
2015-01-31 13:00:00,0.409,0.34416666666666673,41,13.54,13
2015-01-31 14:00:00,0.2332,0.3358333333333334,35,11.87,14
2015-01-31 15:00:00,0.0601,0.30833333333333335,26,10.34,15
2015-01-31 16:00:00,0.0024,0.153,46,7.39,16
2015-01-31 17:00:00,0.0,0.0525,55,7.73,17
2015-01-31 18:00:00,0.0,0.007333333333333332,56,5.9,18
2015-01-31 19:00:00,0.0,0.034499999999999996,31,7.94,19
2015-01-31 20:00:00,0.0,0.0315,37,6.45,20
2015-01-31 21:00:00,0.0,0.0085,49,4.3,21
2015-01-31 22:00:00,0.0,0.011333333333333332,66,4.39,22
2015-01-31 23:00:00,0.0,0.004333333333333333,74,-0.29,23
2015-02-01 00:00:00,0.0,0.012,64,0.77,0
2015-02-01 01:00:00,0.0,0.004833333333333334,71,0.18,1
2015-02-01 02:00:00,0.0,0.0,62,0.98,2
2015-02-01 03:00:00,0.0,0.0,63,-1.29,3
2015-02-01 04:00:00,0.0,0.016,52,-0.54,4
2015-02-01 05:00:00,0.0,0.0,49,-0.74,5
2015-02-01 06:00:00,0.0003,0.034,49,3.17,6
2015-02-01 07:00:00,0.0408,0.06999999999999999,40,5.08,7
2015-02-01 08:00:00,0.2033,0.11249999999999999,55,3.64,8
2015-02-01 09:00:00,0.3928,0.2846666666666667,39,6.46,9
2015-02-01 10:00:00,0.5016,0.12033333333333333,62,6.53,10
2015-02-01 11:00:00,0.5436,0.31350000000000006,43,10.3,11
2015-02-01 12:00:00,0.5008,0.414,31,9.59,12
2015-02-01 13:00:00,0.3796,0.6080000000000001,24,12.27,13
2015-02-01 14:00:00,0.2163,0.36266666666666664,32,7.26,14
2015-02-01 15:00:00,0.0505,0.41800000000000004,24,10.29,15
2015-02-01 16:00:00,0.0018,0.183,39,10.05,16
2015-02-01 17:00:00,0.0,0.04666666666666666,65,10.89,17
2015-02-01 18:00:00,0.0,0.0,39,6.9,18
2015-02-01 19:00:00,0.0,0.0,60,8.67,19
2015-02-01 20:00:00,0.0,0.009333333333333334,44,6.5,20
2015-02-01 21:00:00,0.0,0.014999999999999998,55,3.25,21
2015-02-01 22:00:00,0.0,0.0023333333333333335,86,2.9,22
2015-02-01 23:00:00,0.0,0.0,59,-0.21,23
2015-02-02 00:00:00,0.0,0.0,88,1.63,0
2015-02-02 01:00:00,0.0,0.0,74,-0.28,1
2015-02-02 02:00:00,0.0,0.0,68,-0.04,2
2015-02-02 03:00:00,0.0,0.0,75,-0.67,3
2015-02-02 04:00:00,0.0,0.008,76,3.21,4
2015-02-02 05:00:00,0.0,0.0,70,2.44,5
2015-02-02 06:00:00,0.0003,0.0,46,4.0,6
2015-02-02 07:00:00,0.0321,0.026000000000000002,48,2.86,7
2015-02-02 08:00:00,0.1544,0.1325,47,3.03,8
2015-02-02 09:00:00,0.2975,0.26799999999999996,33,7.51,9
2015-02-02 10:00:00,0.3877,0.265,47,10.72,10
2015-02-02 11:00:00,0.4484,0.36833333333333335,35,8.78,11
2015-02-02 12:00:00,0.4353,0.644,16,9.98,12
2015-02-02 13:00:00,0.3259,0.4745,27,11.23,13
2015-02-02 14:00:00,0.1863,0.366,39,8.46,14
2015-02-02 15:00:00,0.055,0.21083333333333337,45,10.31,15
2015-02-02 16:00:00,0.0024,0.1575,37,12.24,16
2015-02-02 17:00:00,0.0,0.09333333333333334,44,10.15,17
2015-02-02 18:00:00,0.0,0.016666666666666666,50,7.64,18
2015-02-02 19:00:00,0.0,0.0,46,4.99,19
2015-02-02 20:00:00,0.0,0.022666666666666665,32,4.36,20
2015-02-02 21:00:00,0.0,0.0,63,3.51,21
2015-02-02 22:00:00,0.0,0.0051666666666666675,69,3.18,22
2015-02-02 23:00:00,0.0,0.0,71,-0.42,23
2015-02-03 00:00:00,0.0,0.007,58,1.47,0
2015-02-03 01:00:00,0.0,0.0,57,3.04,1
2015-02-03 02:00:00,0.0,0.0,82,3.52,2
2015-02-03 03:00:00,0.0,0.0,70,0.16,3
2015-02-03 04:00:00,0.0,0.0,73,0.02,4
2015-02-03 05:00:00,0.0,0.02833333333333333,66,-0.87,5
2015-02-03 06:00:00,0.0005,0.03333333333333333,60,0.04,6
2015-02-03 07:00:00,0.0398,0.03666666666666666,56,1.82,7
2015-02-03 08:00:00,0.163,0.19999999999999998,40,3.38,8
2015-02-03 09:00:00,0.3185,0.21633333333333335,41,6.74,9
2015-02-03 10:00:00,0.4843,0.42583333333333334,27,5.26,10
2015-02-03 11:00:00,0.5944,0.46149999999999997,29,9.53,11
2015-02-03 12:00:00,0.5923,0.49699999999999994,29,9.53,12
2015-02-03 13:00:00,0.5093,0.5206666666666666,29,10.49,13
2015-02-03 14:00:00,0.3358,0.45599999999999996,28,7.58,14
2015-02-03 15:00:00,0.1156,0.21266666666666667,42,10.04,15
2015-02-03 16:00:00,0.0049,0.24,28,6.9,16
2015-02-03 17:00:00,0.0,0.08666666666666667,35,9.62,17
2015-02-03 18:00:00,0.0,0.0,40,6.87,18
2015-02-03 19:00:00,0.0,0.0,63,4.84,19
2015-02-03 20:00:00,0.0,0.0,55,4.71,20
2015-02-03 21:00:00,0.0,0.005000000000000001,70,1.4,21
2015-02-03 22:00:00,0.0,0.0,50,3.51,22
2015-02-03 23:00:00,0.0,0.0,65,-0.23,23
2015-02-04 00:00:00,0.0,0.0,76,0.11,0
2015-02-04 01:00:00,0.0,0.0,74,-1.03,1
2015-02-04 02:00:00,0.0,0.0,82,-0.56,2
2015-02-04 03:00:00,0.0,0.0,66,-1.28,3
2015-02-04 04:00:00,0.0,0.0,75,-0.49,4
2015-02-04 05:00:00,0.0,0.006,88,2.15,5
2015-02-04 06:00:00,0.0009,0.03133333333333333,53,4.26,6
2015-02-04 07:00:00,0.0528,0.07200000000000001,46,5.83,7
2015-02-04 08:00:00,0.2122,0.06166666666666666,63,4.14,8
2015-02-04 09:00:00,0.4113,0.11399999999999999,62,5.8,9
2015-02-04 10:00:00,0.5971,0.444,28,6.14,10
2015-02-04 11:00:00,0.6924,0.45999999999999996,31,9.16,11
2015-02-04 12:00:00,0.6863,0.5375,25,11.17,12
2015-02-04 13:00:00,0.5619,0.6736666666666666,14,8.07,13
2015-02-04 14:00:00,0.3409,0.513,19,9.94,14
2015-02-04 15:00:00,0.1056,0.4608333333333334,21,10.53,15
2015-02-04 16:00:00,0.0044,0.26766666666666666,27,10.17,16
2015-02-04 17:00:00,0.0,0.11549999999999999,37,6.5,17
2015-02-04 18:00:00,0.0,0.0,44,7.81,18
2015-02-04 19:00:00,0.0,0.024,64,8.03,19
2015-02-04 20:00:00,0.0,0.009833333333333335,41,3.92,20
2015-02-04 21:00:00,0.0,0.0,65,1.53,21
2015-02-04 22:00:00,0.0,0.013333333333333334,60,1.22,22
2015-02-04 23:00:00,0.0,0.0,70,-0.57,23
2015-02-05 00:00:00,0.0,0.0,75,0.8,0
2015-02-05 01:00:00,0.0,0.0,65,-0.31,1
2015-02-05 02:00:00,0.0,0.0,76,-0.45,2
2015-02-05 03:00:00,0.0,0.0,71,0.33,3
2015-02-05 04:00:00,0.0,0.0,70,-0.69,4
2015-02-05 05:00:00,0.0,0.012666666666666666,62,-2.01,5
2015-02-05 06:00:00,0.0009,0.0,81,2.12,6
2015-02-05 07:00:00,0.055,0.0795,47,0.07,7
2015-02-05 08:00:00,0.1973,0.19633333333333333,38,7.65,8
2015-02-05 09:00:00,0.3947,0.28800000000000003,36,5.32,9
2015-02-05 10:00:00,0.5606,0.408,32,5.7,10
2015-02-05 11:00:00,0.6636,0.4745,27,5.55,11
2015-02-05 12:00:00,0.6338,0.30933333333333335,42,10.83,12
2015-02-05 13:00:00,0.4686,0.2826666666666667,47,9.82,13
2015-02-05 14:00:00,0.2715,0.49400000000000005,24,9.79,14
2015-02-05 15:00:00,0.0813,0.41250000000000003,25,10.07,15
2015-02-05 16:00:00,0.0046,0.2135,39,9.15,16
2015-02-05 17:00:00,0.0,0.10999999999999999,34,6.58,17
2015-02-05 18:00:00,0.0,0.009333333333333334,44,8.61,18
2015-02-05 19:00:00,0.0,0.0,47,6.41,19
2015-02-05 20:00:00,0.0,0.0,33,4.7,20
2015-02-05 21:00:00,0.0,0.0,74,3.9,21
2015-02-05 22:00:00,0.0,0.0,81,3.18,22
2015-02-05 23:00:00,0.0,0.0,64,4.82,23
2015-02-06 00:00:00,0.0,0.0,71,1.75,0
2015-02-06 01:00:00,0.0,0.0,73,0.91,1
2015-02-06 02:00:00,0.0,0.0,71,-0.05,2
2015-02-06 03:00:00,0.0,0.0,72,1.29,3
2015-02-06 04:00:00,0.0,0.0,79,-2.28,4
2015-02-06 05:00:00,0.0,0.0,56,1.5,5
2015-02-06 06:00:00,0.001,0.0,48,1.95,6
2015-02-06 07:00:00,0.0602,0.095,43,5.08,7
2015-02-06 08:00:00,0.2657,0.17283333333333334,39,5.78,8
2015-02-06 09:00:00,0.5489,0.22233333333333338,42,6.16,9
2015-02-06 10:00:00,0.831,0.16000000000000003,60,7.0,10
2015-02-06 11:00:00,0.9988,0.48999999999999994,30,7.14,11
2015-02-06 12:00:00,1.0125,0.40950000000000003,37,10.17,12
2015-02-06 13:00:00,0.8585,0.45099999999999996,34,10.79,13
2015-02-06 14:00:00,0.5494,0.28516666666666673,41,7.67,14
2015-02-06 15:00:00,0.182,0.1615,49,8.93,15
